"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Window","dat_LoopNumber","dat_LoopPosition","dat_LoopSum","dat_AreaNumber","dat_AreaPosition","dat_AreaSum","dat_Ans","dat_AnsReactionTime","dat_Accuracy","dat_GD","dat_NRO","dat_NRI","dat_PRO","dat_PRI","dat_RPD","dat_SRPD","dat_RRT","dat_TRT","dat_NOF","dat_MFD"
"7826","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",19,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed's father opposed his plan for the future. |They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Ed's father opposed his plan for the future.",2,1,2,1,1,2,"Y",1253,1,4006,0,0,0,0,4006,4006,0,4006,1,4006
"7827","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",19,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed's father opposed his plan for the future. |They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"They had a heated discussion until midnight.",2,2,2,1,2,2,"Y",1253,1,1489,0,0,0,0,1489,1489,0,1489,1,1489
"7828","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",907,1,567,0,0,0,0,567,567,0,567,1,567
"7829","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Jerry finished working on his manuscript.",2,1,2,1,1,2,"Y",907,1,1480,0,0,0,0,1480,1480,0,1480,1,1480
"7830","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"The next day he yelled at his secretary.",2,2,2,1,2,2,"Y",907,1,1268,0,0,0,0,1268,1268,0,1268,1,1268
"7831","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1243,1,530,0,0,0,0,530,530,0,530,1,530
"7832","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"The tornado was devastating to the family in the trailer park.",2,1,2,1,1,2,"Y",1243,1,2844,0,0,0,0,2844,2844,0,2844,1,2844
"7833","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"It tore right through their home.",2,2,2,1,2,2,"Y",1243,1,1132,0,0,0,0,1132,1132,0,1132,1,1132
"7834","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1688,0,580,0,0,0,0,580,580,0,580,1,580
"7835","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"After working for years Joe had money",2,1,2,1,1,2,"Y",1688,0,1503,0,0,0,0,1503,1503,0,1503,1,1503
"7836","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"to burn and took a nice long trip to the Bahamas.",2,2,2,1,2,2,"Y",1688,0,1797,0,0,0,0,1797,1797,0,1797,1,1797
"7837","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1491,1,1314,0,0,0,0,1314,1314,0,1314,1,1314
"7838","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Tom's cat brought a lot of fleas into his bed.",2,1,2,1,1,2,"Y",1491,1,2645,0,0,0,0,2645,2645,0,2645,1,2645
"7839","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Tom sprayed insecticide all over the room.",2,2,2,1,2,2,"Y",1491,1,1814,0,0,0,0,1814,1814,0,1814,1,1814
"7840","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1756,1,714,0,0,0,0,714,714,0,714,1,714
"7841","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"Ellen felt really hungry around ten o'clock.",2,1,2,1,1,2,"N",1756,1,3515,0,0,0,0,3515,3515,0,3515,1,3515
"7842","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"She went to a restaurant to have an early lunch.",2,2,2,1,2,2,"N",1756,1,1506,0,0,0,0,1506,1506,0,1506,1,1506
"7843","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1717,1,612,0,0,0,0,612,612,0,612,1,612
"7844","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Jill went to school to take a final exam.",2,1,2,1,1,2,"N",1717,1,2070,0,0,0,0,2070,2070,0,2070,1,2070
"7845","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Her parents were very proud of their daughter.",2,2,2,1,2,2,"N",1717,1,1370,0,0,0,0,1370,1370,0,1370,1,1370
"7846","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",2720,1,873,0,0,0,0,873,873,0,873,1,873
"7847","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"Brazil wood is a hard and reddish wood",2,1,2,1,1,2,"N",2720,1,2858,0,0,0,0,2858,2858,0,2858,1,2858
"7848","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"often used in the making of cabinets and violin bows.",2,2,2,1,2,2,"N",2720,1,1929,0,0,0,0,1929,1929,0,1929,1,1929
"7849","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2084,1,608,0,0,0,0,608,608,0,608,1,608
"7850","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"The grey cloud hung heavily in the sky.",2,1,2,1,1,2,"Y",2084,1,1497,0,0,0,0,1497,1497,0,1497,1,1497
"7851","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"The papers on the desk blew off onto the floor.",2,2,2,1,2,2,"Y",2084,1,2274,0,0,0,0,2274,2274,0,2274,1,2274
"7852","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1053,1,657,0,0,0,0,657,657,0,657,1,657
"7853","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"In Africa there are two species of kudu antelope.",2,1,2,1,1,2,"N",1053,1,2000,0,0,0,0,2000,2000,0,2000,1,2000
"7854","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"They have white stripes across the back.",2,2,2,1,2,2,"N",1053,1,1489,0,0,0,0,1489,1489,0,1489,1,1489
"7855","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1560,1,613,0,0,0,0,613,613,0,613,1,613
"7856","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"The birthday girl had enough cake",2,1,2,1,1,2,"Y",1560,1,1181,0,0,0,0,1181,1181,0,1181,1,1181
"7857","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"to eat and she shared the rest with the kids at the party.",2,2,2,1,2,2,"Y",1560,1,1697,0,0,0,0,1697,1697,0,1697,1,1697
"7858","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",3023,1,617,0,0,0,0,617,617,0,617,1,617
"7859","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"Greg had become increasingly aggressive.",2,1,2,1,1,2,"N",3023,1,1543,0,0,0,0,1543,1543,0,1543,1,1543
"7860","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"His driving became more dangerous day by day.",2,2,2,1,2,2,"N",3023,1,1463,0,0,0,0,1463,1463,0,1463,1,1463
"7861","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1831,0,632,0,0,0,0,632,632,0,632,1,632
"7862","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"Cathy had begun working on the new project.",2,1,2,1,1,2,"Y",1831,0,1440,0,0,0,0,1440,1440,0,1440,1,1440
"7863","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"She was carried unconscious to a hospital.",2,2,2,1,2,2,"Y",1831,0,2074,0,0,0,0,2074,2074,0,2074,1,2074
"7864","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",32,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick kicked the living room wall in his fury. |A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1145,1,822,0,0,0,0,822,822,0,822,1,822
"7865","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",32,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick kicked the living room wall in his fury. |A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Dick kicked the living room wall in his fury.",2,1,2,1,1,2,"Y",1145,1,4371,0,0,0,0,4371,4371,0,4371,1,4371
"7866","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",32,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick kicked the living room wall in his fury. |A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"A mirror fell down and shattered on the floor.",2,2,2,1,2,2,"Y",1145,1,1965,0,0,0,0,1965,1965,0,1965,1,1965
"7867","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1317,1,622,0,0,0,0,622,622,0,622,1,622
"7868","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Greyhounds are a tall and slender species of dog",2,1,2,1,1,2,"Y",1317,1,2501,0,0,0,0,2501,2501,0,2501,1,2501
"7869","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"often kept as household pets or used for racing.",2,2,2,1,2,2,"Y",1317,1,2091,0,0,0,0,2091,2091,0,2091,1,2091
"7870","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",2174,1,673,0,0,0,0,673,673,0,673,1,673
"7871","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"The Churchill scholarship is given to students nationwide.",2,1,2,1,1,2,"N",2174,1,2160,0,0,0,0,2160,2160,0,2160,1,2160
"7872","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"All of them will attend Cambridge.",2,2,2,1,2,2,"N",2174,1,1404,0,0,0,0,1404,1404,0,1404,1,1404
"7873","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",35,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy finished her work quite early on Friday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",1323,1,629,0,0,0,0,629,629,0,629,1,629
"7874","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",35,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy finished her work quite early on Friday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Nancy finished her work quite early on Friday.",2,1,2,1,1,2,"Y",1323,1,7779,0,0,0,0,7779,7779,0,7779,1,7779
"7875","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",35,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy finished her work quite early on Friday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"She suffered from a bad hangover this morning.",2,2,2,1,2,2,"Y",1323,1,2080,0,0,0,0,2080,2080,0,2080,1,2080
"7876","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2256,1,562,0,0,0,0,562,562,0,562,1,562
"7877","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"An onager was a catapult used in medieval warfare.",2,1,2,1,1,2,"Y",2256,1,4013,0,0,0,0,4013,4013,0,4013,1,4013
"7878","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"It threw stones at advancing enemies.",2,2,2,1,2,2,"Y",2256,1,2319,0,0,0,0,2319,2319,0,2319,1,2319
"7879","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",37,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog looked at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1591,1,573,0,0,0,0,573,573,0,573,1,573
"7880","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",37,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog looked at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"A dog looked at a little girl eating ice cream.",2,1,2,1,1,2,"N",1591,1,2461,0,0,0,0,2461,2461,0,2461,1,2461
"7881","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",37,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog looked at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"She was knocked down and shouted for her mother.",2,2,2,1,2,2,"N",1591,1,2656,0,0,0,0,2656,2656,0,2656,1,2656
"7882","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1676,1,608,0,0,0,0,608,608,0,608,1,608
"7883","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"Jane did poorly in her first test in English.",2,1,2,1,1,2,"N",1676,1,1549,0,0,0,0,1549,1549,0,1549,1,1549
"7884","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"She began to worry about her final exam.",2,2,2,1,2,2,"N",1676,1,1022,0,0,0,0,1022,1022,0,1022,1,1022
"7885","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1702,1,583,0,0,0,0,583,583,0,583,1,583
"7886","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"Nausea is often experienced on small boats",2,1,2,1,1,2,"N",1702,1,1887,0,0,0,0,1887,1887,0,1887,1,1887
"7887","3DEL4X4EL7OZKGKB89ZJNFWPSJXXYC",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"and is mostly caused by rough water conditions.",2,2,2,1,2,2,"N",1702,1,1542,0,0,0,0,1542,1542,0,1542,1,1542
