dat_Subject,list,display_order,type,id,con,fab_stimulus,fab_question,fab_key,fab_instruction,fab_feedback,dat_Trial,dat_LoopNumber,dat_LoopSum,dat_AreaNumber,dat_AreaSum,dat_Ans,dat_AnsReactionTime,dat_Accuracy,dat_GD,dat_NRO,dat_NRI,dat_PRO,dat_PRI,dat_RPD,dat_SRPD,dat_RRT,dat_TRT,dat_NOF,dat_MFD
231,1,10,filler,filler_22,,/+/The girl's life was saved because the doctor acted so well./,Did the girl die?,N,,0,16,2,11,1,11,N,4963,1,17590,0,0,0.0000,0.0000,17590,17590,0,17590,1,17590
231,1,11,target,target_4,G,/+/The convicted criminal * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,1,1,1,1,Y,5379,1,1207,0,0,0.0000,0.0000,1207,1207,0,1207,1,1207
231,1,11,target,target_4,G,/+/The convicted criminal * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,12,1,3,Y,5379,1,4944,0,2,0.0000,0.6667,4944,4944,8171,13115,3,4372
231,1,11,target,target_4,G,/+/The convicted criminal * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,12,2,5,Y,5379,1,5230,1,0,0.3333,0.0000,5230,5230,10294,15524,3,5175
231,1,11,target,target_4,G,/+/The convicted criminal * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,12,3,1,Y,5379,1,3026,0,0,0.0000,0.0000,3026,3026,4503,7529,2,3765
231,1,11,target,target_4,G,/+/The convicted criminal * watched at the railway station * was * following the boy./,Did someone watch the criminal?,Y,,0,17,2,12,4,3,Y,5379,1,3720,1,0,0.5000,0.0000,30513,7545,3825,7545,2,3773
231,1,12,filler,filler_35,,/+/The company building was completed successfully in the third quarter./,Was the company building completed?,Y,,0,18,1,1,1,1,N,6884,0,726,0,0,0.0000,0.0000,726,726,0,726,1,726
231,1,12,filler,filler_35,,/+/The company building was completed successfully in the third quarter./,Was the company building completed?,Y,,0,18,2,10,1,10,N,6884,0,14652,0,0,0.0000,0.0000,14652,14652,0,14652,1,14652
231,1,13,target,target_8,C,/+/The older kids * who were * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,1,1,1,1,N,3435,1,663,0,0,0.0000,0.0000,663,663,0,663,1,663
231,1,13,target,target_8,C,/+/The older kids * who were * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,14,1,3,N,3435,1,3952,0,0,0.0000,0.0000,3952,3952,0,3952,1,3952
231,1,13,target,target_8,C,/+/The older kids * who were * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,14,2,2,N,3435,1,1071,0,0,0.0000,0.0000,1071,1071,0,1071,1,1071
231,1,13,target,target_8,C,/+/The older kids * who were * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,14,3,4,N,3435,1,6189,0,0,0.0000,0.0000,6189,6189,0,6189,1,6189
231,1,13,target,target_8,C,/+/The older kids * who were * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,14,4,1,N,3435,1,1551,0,0,0.0000,0.0000,1551,1551,0,1551,1,1551
231,1,13,target,target_8,C,/+/The older kids * who were * showed all the dances * felt * amazed at the party./,Did the older kids show the dances?,N,,0,19,2,14,5,4,N,3435,1,5694,0,0,0.0000,0.0000,5694,5694,0,5694,1,5694
231,1,14,filler,filler_27,,/+/The letter that came this morning was from a friendly classmate./,Did the letter arrive this morning?,Y,,0,20,1,1,1,1,Y,2747,1,1671,0,0,0.0000,0.0000,1671,1671,0,1671,1,1671
231,1,14,filler,filler_27,,/+/The letter that came this morning was from a friendly classmate./,Did the letter arrive this morning?,Y,,0,20,2,11,1,11,Y,2747,1,9232,0,0,0.0000,0.0000,9232,9232,0,9232,1,9232
231,1,15,filler,filler_15,,/+/The book contained many useful information which could benefit the health./,Could the book be helpful for health?,Y,,0,21,1,1,1,1,Y,2395,1,830,0,0,0.0000,0.0000,830,830,0,830,1,830
231,1,15,filler,filler_15,,/+/The book contained many useful information which could benefit the health./,Could the book be helpful for health?,Y,,0,21,2,11,1,11,Y,2395,1,11217,0,0,0.0000,0.0000,11217,11217,0,11217,1,11217
231,1,16,target,target_6,G,/+/The six volunteers * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,1,1,1,1,N,9156,1,831,0,0,0.0000,0.0000,831,831,0,831,1,831
231,1,16,target,target_6,G,/+/The six volunteers * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,11,1,3,N,9156,1,2528,0,0,0.0000,0.0000,2528,2528,0,2528,1,2528
231,1,16,target,target_6,G,/+/The six volunteers * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,11,2,4,N,9156,1,8816,0,0,0.0000,0.0000,8816,8816,0,8816,1,8816
231,1,16,target,target_6,G,/+/The six volunteers * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,11,3,1,N,9156,1,920,0,0,0.0000,0.0000,920,920,0,920,1,920
231,1,16,target,target_6,G,/+/The six volunteers * taught the complicated procedure * became * very good students./,Did the volunteers teach the procedure?,N,,0,22,2,11,4,3,N,9156,1,3032,0,0,0.0000,0.0000,3032,3032,0,3032,1,3032
231,1,17,filler,filler_5,,/+/The author said that the new book was based on a real story./,Was the book entirely imaginary? ,N,,0,23,1,1,1,1,N,2621,1,664,0,0,0.0000,0.0000,664,664,0,664,1,664
231,1,17,filler,filler_5,,/+/The author said that the new book was based on a real story./,Was the book entirely imaginary? ,N,,0,23,2,13,1,13,N,2621,1,10832,0,0,0.0000,0.0000,10832,10832,0,10832,1,10832
231,1,18,filler,filler_38,,/+/The gatekeeper refused to hand over the door key to the man./,Did the gatekeeper refuse to hand over the key?,Y,,0,24,1,1,1,1,Y,6930,1,438,0,0,0.0000,0.0000,438,438,0,438,1,438
231,1,18,filler,filler_38,,/+/The gatekeeper refused to hand over the door key to the man./,Did the gatekeeper refuse to hand over the key?,Y,,0,24,2,12,1,12,Y,6930,1,10224,0,0,0.0000,0.0000,10224,10224,0,10224,1,10224
231,1,19,filler,filler_37,,/+/The tiger was caught after it ate two persons within one week./,Was the tiger caught?,Y,,0,25,2,12,1,12,Y,2266,1,11567,0,0,0.0000,0.0000,11567,11567,0,11567,1,11567
231,1,20,target,target_7,C,/+/The old man * who was * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,1,1,1,1,Y,3835,0,609,0,0,0.0000,0.0000,609,609,0,609,1,609
231,1,20,target,target_7,C,/+/The old man * who was * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,13,1,3,Y,3835,0,2479,0,0,0.0000,0.0000,2479,2479,0,2479,1,2479
231,1,20,target,target_7,C,/+/The old man * who was * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,13,2,2,Y,3835,0,1656,0,0,0.0000,0.0000,1656,1656,0,1656,1,1656
231,1,20,target,target_7,C,/+/The old man * who was * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,13,3,5,Y,3835,0,6060,0,0,0.0000,0.0000,6060,6060,0,6060,1,6060
231,1,20,target,target_7,C,/+/The old man * who was * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,13,4,1,Y,3835,0,480,0,0,0.0000,0.0000,480,480,0,480,1,480
231,1,20,target,target_7,C,/+/The old man * who was * advised on the special diet * has * not responded./,Did the old man advise on the diet?,N,,0,26,2,13,5,2,Y,3835,0,391,0,0,0.0000,0.0000,391,391,0,391,1,391
231,1,21,filler,filler_18,,/+/The actual price of the clothes was much higher than the man had expected./,Was the price of the clothes low?,N,,0,27,1,1,1,1,N,3309,1,811,0,0,0.0000,0.0000,811,811,0,811,1,811
231,1,21,filler,filler_18,,/+/The actual price of the clothes was much higher than the man had expected./,Was the price of the clothes low?,N,,0,27,2,14,1,14,N,3309,1,19927,0,0,0.0000,0.0000,19927,19927,0,19927,1,19927
231,1,22,target,target_9,G,/+/The famous scientist * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,1,1,1,1,Y,1932,0,615,0,0,0.0000,0.0000,615,615,0,615,1,615
231,1,22,target,target_9,G,/+/The famous scientist * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,10,1,3,Y,1932,0,3448,0,0,0.0000,0.0000,3448,3448,0,3448,1,3448
231,1,22,target,target_9,G,/+/The famous scientist * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,10,2,4,Y,1932,0,4872,0,0,0.0000,0.0000,4872,4872,0,4872,1,4872
231,1,22,target,target_9,G,/+/The famous scientist * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,10,3,1,Y,1932,0,3328,0,0,0.0000,0.0000,3328,3328,0,3328,1,3328
231,1,22,target,target_9,G,/+/The famous scientist * awarded an academic prize * expressed * his excitement./,Did the scientist award a prize？,N,,0,28,2,10,4,2,Y,1932,0,2423,0,0,0.0000,0.0000,2423,2423,0,2423,1,2423
231,1,23,filler,filler_2,,/+/The small town near Taipei was famous for its rich seafood resources./,Was the small town famous?,Y,,0,29,1,1,1,1,Y,2442,1,654,0,0,0.0000,0.0000,654,654,0,654,1,654
231,1,23,filler,filler_2,,/+/The small town near Taipei was famous for its rich seafood resources./,Was the small town famous?,Y,,0,29,2,12,1,12,Y,2442,1,12474,0,0,0.0000,0.0000,12474,12474,0,12474,1,12474
231,1,24,filler,filler_30,,/+/The pop star contributed four million to the Hope project yesterday./,Did the pop star donate money yesterday?,Y,,0,30,1,1,1,1,Y,5786,1,550,0,0,0.0000,0.0000,550,550,0,550,1,550
231,1,24,filler,filler_30,,/+/The pop star contributed four million to the Hope project yesterday./,Did the pop star donate money yesterday?,Y,,0,30,2,11,1,11,Y,5786,1,9919,0,0,0.0000,0.0000,9919,9919,0,9919,1,9919
231,1,25,target,target_10,C,/+/The skilled hunters * who were * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,1,1,1,1,N,13266,0,800,0,0,0.0000,0.0000,800,800,0,800,1,800
231,1,25,target,target_10,C,/+/The skilled hunters * who were * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,13,1,3,N,13266,0,6478,0,1,0.0000,0.5000,6478,6478,2194,8672,2,4336
231,1,25,target,target_10,C,/+/The skilled hunters * who were * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,13,2,2,N,13266,0,1327,0,0,0.0000,0.0000,1327,1327,1105,2432,2,1216
231,1,25,target,target_10,C,/+/The skilled hunters * who were * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,13,3,4,N,13266,0,2599,0,0,0.0000,0.0000,2599,2599,3942,6541,2,3271
231,1,25,target,target_10,C,/+/The skilled hunters * who were * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,13,4,2,N,13266,0,1912,0,0,0.0000,0.0000,1912,1912,1097,3009,2,1505
231,1,25,target,target_10,C,/+/The skilled hunters * who were * stopped killing wild animals * ended up * in prison./,Did somebody stop the hunters from killing?,Y,,0,31,2,13,5,2,N,13266,0,2035,1,0,0.5000,0.0000,10917,2579,544,2579,2,1290
231,1,26,filler,filler_21,,/+/The employees were willing to work in a nice environment./,Did the employees want to work in a poor environment?,N,,0,32,1,1,1,1,N,2227,1,542,0,0,0.0000,0.0000,542,542,0,542,1,542
231,1,26,filler,filler_21,,/+/The employees were willing to work in a nice environment./,Did the employees want to work in a poor environment?,N,,0,32,2,10,1,10,N,2227,1,11807,0,0,0.0000,0.0000,11807,11807,0,11807,1,11807
231,1,27,filler,filler_20,,/+/The woman's pretty dress was burned by those naughty boys./,Was the dress burned by the boys?,Y,,0,33,1,1,1,1,Y,3004,1,686,0,0,0.0000,0.0000,686,686,0,686,1,686
231,1,27,filler,filler_20,,/+/The woman's pretty dress was burned by those naughty boys./,Was the dress burned by the boys?,Y,,0,33,2,10,1,10,Y,3004,1,12259,0,0,0.0000,0.0000,12259,12259,0,12259,1,12259
231,1,28,filler,filler_36,,/+/The biology expert argued that wild animals should be protected now./,Did the biology expert argue to pretect wild animals?,Y,,0,34,1,1,1,1,Y,3914,1,567,0,0,0.0000,0.0000,567,567,0,567,1,567
231,1,28,filler,filler_36,,/+/The biology expert argued that wild animals should be protected now./,Did the biology expert argue to pretect wild animals?,Y,,0,34,2,11,1,11,Y,3914,1,10639,0,0,0.0000,0.0000,10639,10639,0,10639,1,10639
231,1,29,target,target_18,C,/+/The young repairman * who was * paid for the bill * said * thanks to the hostress./,Did the repairman pay for the bill?,N,,0,35,1,1,1,1,N,7771,1,626,0,0,0.0000,0.0000,626,626,0,626,1,626
231,1,29,target,target_18,C,/+/The young repairman * who was * paid for the bill * said * thanks to the hostress./,Did the repairman pay for the bill?,N,,0,35,2,14,1,3,N,7771,1,3478,0,0,0.0000,0.0000,3478,3478,0,3478,1,3478
231,1,29,target,target_18,C,/+/The young repairman * who was * paid for the bill * said * thanks to the hostress./,Did the repairman pay for the bill?,N,,0,35,2,14,2,2,N,7771,1,3177,0,0,0.0000,0.0000,3177,3177,0,3177,1,3177
231,1,29,target,target_18,C,/+/The young repairman * who was * paid for the bill * said * thanks to the hostress./,Did the repairman pay for the bill?,N,,0,35,2,14,3,4,N,7771,1,5575,0,0,0.0000,0.0000,5575,5575,0,5575,1,5575
231,1,29,target,target_18,C,/+/The young repairman * who was * paid for the bill * said * thanks to the hostress./,Did the repairman pay for the bill?,N,,0,35,2,14,4,1,N,7771,1,799,0,0,0.0000,0.0000,799,799,0,799,1,799
231,1,29,target,target_18,C,/+/The young repairman * who was * paid for the bill * said * thanks to the hostress./,Did the repairman pay for the bill?,N,,0,35,2,14,5,4,N,7771,1,3350,0,0,0.0000,0.0000,3350,3350,0,3350,1,3350
231,1,30,filler,filler_33,,/+/The old fireman did not believe that his wife was capable of making decisions./,Did the fireman believe his wife in making decisions?,N,,0,36,1,1,1,1,N,3685,1,551,0,0,0.0000,0.0000,551,551,0,551,1,551
231,1,30,filler,filler_33,,/+/The old fireman did not believe that his wife was capable of making decisions./,Did the fireman believe his wife in making decisions?,N,,0,36,2,14,1,14,N,3685,1,16919,0,0,0.0000,0.0000,16919,16919,0,16919,1,16919
231,1,31,target,target_12,G,/+/The new manager * promised a better office * worked * much harder./,Did someone promise the manager a office?,Y,,0,37,1,1,1,1,Y,2947,1,447,0,0,0.0000,0.0000,447,447,0,447,1,447
231,1,31,target,target_12,G,/+/The new manager * promised a better office * worked * much harder./,Did someone promise the manager a office?,Y,,0,37,2,10,1,3,Y,2947,1,1672,0,1,0.0000,0.5000,1672,1672,2135,3807,2,1904
231,1,31,target,target_12,G,/+/The new manager * promised a better office * worked * much harder./,Did someone promise the manager a office?,Y,,0,37,2,10,2,4,Y,2947,1,2952,1,1,0.3333,0.3333,2952,2952,3645,6597,3,2199
231,1,31,target,target_12,G,/+/The new manager * promised a better office * worked * much harder./,Did someone promise the manager a office?,Y,,0,37,2,10,3,1,Y,2947,1,2232,1,1,0.3333,0.3333,2232,2232,511,2743,3,914
231,1,31,target,target_12,G,/+/The new manager * promised a better office * worked * much harder./,Did someone promise the manager a office?,Y,,0,37,2,10,4,2,Y,2947,1,4064,1,0,0.5000,0.0000,11074,4783,719,4783,2,2392
231,1,32,filler,filler_26,,/+/The magazine was expanded greatly in the number of pages./,Was the magazine expanded?,Y,,0,38,1,1,1,1,Y,2001,1,583,0,0,0.0000,0.0000,583,583,0,583,1,583
231,1,32,filler,filler_26,,/+/The magazine was expanded greatly in the number of pages./,Was the magazine expanded?,Y,,0,38,2,10,1,10,Y,2001,1,8327,0,0,0.0000,0.0000,8327,8327,0,8327,1,8327
231,1,33,filler,filler_16,,/+/The student with blue eyes made many mistakes of all the class./,Did the student with blue eyes never make mistakes?,N,,0,39,1,1,1,1,N,2866,1,640,0,0,0.0000,0.0000,640,640,0,640,1,640
231,1,33,filler,filler_16,,/+/The student with blue eyes made many mistakes of all the class./,Did the student with blue eyes never make mistakes?,N,,0,39,2,12,1,12,N,2866,1,19381,0,0,0.0000,0.0000,19381,19381,0,19381,1,19381
231,1,34,target,target_13,G,/+/An American teenager * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,1,1,1,1,N,3251,1,497,0,0,0.0000,0.0000,497,497,0,497,1,497
231,1,34,target,target_13,G,/+/An American teenager * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,11,1,3,N,3251,1,2311,0,0,0.0000,0.0000,2311,2311,0,2311,1,2311
231,1,34,target,target_13,G,/+/An American teenager * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,11,2,5,N,3251,1,3704,0,0,0.0000,0.0000,3704,3704,0,3704,1,3704
231,1,34,target,target_13,G,/+/An American teenager * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,11,3,2,N,3251,1,2487,0,0,0.0000,0.0000,2487,2487,0,2487,1,2487
231,1,34,target,target_13,G,/+/An American teenager * refused to enter the bar * burst into * anger./,Did the teenager refuse to enter the bar?,N,,0,40,2,11,4,1,N,3251,1,2688,0,0,0.0000,0.0000,2688,2688,0,2688,1,2688
231,1,35,filler,filler_13,,/+/The strange man on the subway sold fake watches to different passengers./,Did the strange man sell fake watches?,Y,,0,41,1,1,1,1,Y,2260,1,654,0,0,0.0000,0.0000,654,654,0,654,1,654
231,1,35,filler,filler_13,,/+/The strange man on the subway sold fake watches to different passengers./,Did the strange man sell fake watches?,Y,,0,41,2,12,1,12,Y,2260,1,10801,0,0,0.0000,0.0000,10801,10801,0,10801,1,10801
231,1,36,filler,filler_19,,/+/The boss asked the salesman to give some explanations for his mistake./,Did the boss want an explanation from the salesman?,Y,,0,42,1,1,1,1,Y,5131,1,463,0,0,0.0000,0.0000,463,463,0,463,1,463
231,1,36,filler,filler_19,,/+/The boss asked the salesman to give some explanations for his mistake./,Did the boss want an explanation from the salesman?,Y,,0,42,2,12,1,12,Y,5131,1,13104,0,0,0.0000,0.0000,13104,13104,0,13104,1,13104
231,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,1,1,1,1,N,6452,1,551,0,0,0.0000,0.0000,551,551,0,551,1,551
231,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,1,3,N,6452,1,3552,0,1,0.0000,0.5000,3552,3552,4386,7938,2,3969
231,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,2,2,N,6452,1,1168,0,0,0.0000,0.0000,1168,1168,1088,2256,2,1128
231,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,3,4,N,6452,1,4335,0,0,0.0000,0.0000,4335,4335,3960,8295,2,4148
231,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,4,2,N,6452,1,1681,0,0,0.0000,0.0000,1681,1681,1320,3001,2,1501
231,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,5,2,N,6452,1,2275,1,0,0.5000,0.0000,15069,4315,2040,4315,2,2158
231,1,38,filler,filler_23,,/+/All citizens celebrated the New Year cheerfully with a dance party./,Did all citizens have a dance party?,Y,,0,44,1,1,1,1,N,10775,0,526,0,0,0.0000,0.0000,526,526,0,526,1,526
231,1,38,filler,filler_23,,/+/All citizens celebrated the New Year cheerfully with a dance party./,Did all citizens have a dance party?,Y,,0,44,2,11,1,11,N,10775,0,12122,0,0,0.0000,0.0000,12122,12122,0,12122,1,12122
231,1,39,filler,filler_34,,/+/The pretty lady was a highly skilled worker who lived near the school./,Was the pretty lady a highly skilled worker?,Y,,0,45,1,1,1,1,Y,2483,1,446,0,0,0.0000,0.0000,446,446,0,446,1,446
231,1,39,filler,filler_34,,/+/The pretty lady was a highly skilled worker who lived near the school./,Was the pretty lady a highly skilled worker?,Y,,0,45,2,13,1,13,Y,2483,1,12791,0,0,0.0000,0.0000,12791,12791,0,12791,1,12791
231,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,1,1,1,1,N,2067,1,782,0,0,0.0000,0.0000,782,782,0,782,1,782
231,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,1,3,N,2067,1,2641,0,0,0.0000,0.0000,2641,2641,0,2641,1,2641
231,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,2,2,N,2067,1,1151,0,0,0.0000,0.0000,1151,1151,0,1151,1,1151
231,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,3,4,N,2067,1,5136,0,0,0.0000,0.0000,5136,5136,0,5136,1,5136
231,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,4,1,N,2067,1,592,0,0,0.0000,0.0000,592,592,0,592,1,592
231,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,5,3,N,2067,1,3262,0,0,0.0000,0.0000,3262,3262,0,3262,1,3262
231,1,41,filler,filler_1,,/+/The tall woman had a walk with her husband last night./,Did the woman had a walk alone? ,N,,0,47,1,1,1,1,N,2339,1,776,0,0,0.0000,0.0000,776,776,0,776,1,776
231,1,41,filler,filler_1,,/+/The tall woman had a walk with her husband last night./,Did the woman had a walk alone? ,N,,0,47,2,11,1,11,N,2339,1,7115,0,0,0.0000,0.0000,7115,7115,0,7115,1,7115
231,1,42,filler,filler_11,,/+/The young student won the first place in the competition on Wednesday./,Did the young student win the competition?,Y,,0,48,1,1,1,1,Y,2995,1,431,0,0,0.0000,0.0000,431,431,0,431,1,431
231,1,42,filler,filler_11,,/+/The young student won the first place in the competition on Wednesday./,Did the young student win the competition?,Y,,0,48,2,12,1,12,Y,2995,1,8407,0,0,0.0000,0.0000,8407,8407,0,8407,1,8407
231,1,43,filler,filler_29,,/+/The poor parents were not able to send their children to school./,Could the parents afford their children to school?,N,,0,49,1,1,1,1,N,2900,1,576,0,0,0.0000,0.0000,576,576,0,576,1,576
231,1,43,filler,filler_29,,/+/The poor parents were not able to send their children to school./,Could the parents afford their children to school?,N,,0,49,2,12,1,12,N,2900,1,11615,0,0,0.0000,0.0000,11615,11615,0,11615,1,11615
231,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,1,1,1,1,Y,2324,1,550,0,0,0.0000,0.0000,550,550,0,550,1,550
231,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,1,3,Y,2324,1,2817,0,0,0.0000,0.0000,2817,2817,0,2817,1,2817
231,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,2,4,Y,2324,1,3824,0,0,0.0000,0.0000,3824,3824,0,3824,1,3824
231,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,3,1,Y,2324,1,1160,0,0,0.0000,0.0000,1160,1160,0,1160,1,1160
231,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,4,3,Y,2324,1,2320,0,0,0.0000,0.0000,2320,2320,0,2320,1,2320
231,1,45,filler,filler_14,,/+/The professor told that gesture was an important tool to convey messages./,Did the professor tell the importance of gesture?,Y,,0,51,1,1,1,1,Y,6051,1,519,0,0,0.0000,0.0000,519,519,0,519,1,519
231,1,45,filler,filler_14,,/+/The professor told that gesture was an important tool to convey messages./,Did the professor tell the importance of gesture?,Y,,0,51,2,12,1,12,Y,6051,1,12263,0,0,0.0000,0.0000,12263,12263,0,12263,1,12263
231,1,46,filler,filler_31,,/+/The tour guide gave some helpful suggestions which made the trip perfect./,Were the tour guide's suggestions useless?,N,,0,52,1,1,1,1,N,3587,1,603,0,0,0.0000,0.0000,603,603,0,603,1,603
231,1,46,filler,filler_31,,/+/The tour guide gave some helpful suggestions which made the trip perfect./,Were the tour guide's suggestions useless?,N,,0,52,2,12,1,12,N,3587,1,12973,0,0,0.0000,0.0000,12973,12973,0,12973,1,12973
231,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,1,1,1,1,N,14210,1,727,0,0,0.0000,0.0000,727,727,0,727,1,727
231,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,1,3,N,14210,1,2520,0,0,0.0000,0.0000,2520,2520,0,2520,1,2520
231,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,2,2,N,14210,1,2504,0,0,0.0000,0.0000,2504,2504,0,2504,1,2504
231,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,3,4,N,14210,1,3920,0,0,0.0000,0.0000,3920,3920,0,3920,1,3920
231,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,4,1,N,14210,1,1359,0,0,0.0000,0.0000,1359,1359,0,1359,1,1359
231,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,5,4,N,14210,1,2617,0,0,0.0000,0.0000,2617,2617,0,2617,1,2617
231,1,48,filler,filler_32,,/+/The science lecture competition held last month was a big success./,Was the science lecture competition a big success?,Y,,0,54,1,1,1,1,Y,2819,1,664,0,0,0.0000,0.0000,664,664,0,664,1,664
231,1,48,filler,filler_32,,/+/The science lecture competition held last month was a big success./,Was the science lecture competition a big success?,Y,,0,54,2,11,1,11,Y,2819,1,10585,0,0,0.0000,0.0000,10585,10585,0,10585,1,10585
231,1,49,filler,filler_12,,/+/The engineer said that the price of the house was too high./,Was the house cheap? ,N,,0,55,1,1,1,1,N,1362,1,622,0,0,0.0000,0.0000,622,622,0,622,1,622
231,1,49,filler,filler_12,,/+/The engineer said that the price of the house was too high./,Was the house cheap? ,N,,0,55,2,12,1,12,N,1362,1,6554,0,0,0.0000,0.0000,6554,6554,0,6554,1,6554
231,1,50,filler,filler_9,,/+/The old uncle was woken up by the strong earthquake./,Was the uncle woken up by the earthquake?,Y,,0,56,1,1,1,1,Y,3282,1,415,0,0,0.0000,0.0000,415,415,0,415,1,415
231,1,50,filler,filler_9,,/+/The old uncle was woken up by the strong earthquake./,Was the uncle woken up by the earthquake?,Y,,0,56,2,10,1,10,Y,3282,1,8998,0,0,0.0000,0.0000,8998,8998,0,8998,1,8998
231,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,1,1,1,1,Y,1362,0,479,0,0,0.0000,0.0000,479,479,0,479,1,479
