"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Ans","dat_AnsReactionTime","dat_Accuracy"
"2261","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",6,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The policeman tried to find the contraband * the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",1813,1
"2262","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",7,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Sharon backed her car out of the driveway. * She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",4860,1
"2263","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",8,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Hollywood she saw several celebrities. * Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",1850,1
"2264","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",9,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ann had been attending school with her friend. * She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",2699,1
"2265","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",10,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jake wanted to help the third world people. * He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",2164,1
"2266","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",11,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The jester was employed by a king as a professional fool * to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",2083,1
"2267","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",12,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Bill was on the debating team in high school. * He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",386,1
"2268","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",13,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The pilot took off his headset. * He spoke with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",1557,1
"2269","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",14,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Hoping to finish the film&#44 the director worked through the night. * He skipped his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"Y",1299,0
"2270","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",15,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Bob worried that rain would ruin his vacation. * He turned on the TV for a weather report./","Did Bob worry about the snow?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",1936,1
"2271","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",16,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Before their act&#44 the circus lions wanted the fresh meat * the trainers had kept just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",2997,1
"2272","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",17,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/A jack can be very useful to have in your trunk. * It can raise your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",1333,1
"2273","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",18,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Grunions are fish that migrate along the West Coast * to spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",2493,1
"2274","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",19,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ed worked with his father in a law office. * They had a heated discussion until midnight./","Did Ed work with his father?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",1438,1
"2275","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",20,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jerry found typing errors in his manuscript. * The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1295,1
"2276","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",21,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The tornado was devastating to the family in the trailer park * by tearing through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1360,1
"2277","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",22,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/After working for years Joe had money. * He decided on a long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"Y",3101,0
"2278","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",23,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Tom's cat was very good at keeping mice away. * Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",2080,1
"2279","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",24,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ellen took the nine o'clock bus to her office. * She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",2224,1
"2280","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",25,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jill's report card showed that she worked very hard. * Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",2259,1
"2281","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",26,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Brazil wood is a hard and reddish wood. * Often it is used in making cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"Y",1857,0
"2282","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",27,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/A strong night wind came in the open window. * The papers on the desk blew off onto the floor./","Did a strong night wind come in the open window?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",2041,1
"2283","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",28,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Africa there are two species of kudu antelope * that have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"Y",2827,0
"2284","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",29,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The birthday girl had enough cake. * She shared with the rest of the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",2084,1
"2285","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",30,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greg borrowed a lot of money to buy a house. * His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",3558,1
"2286","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",31,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Cathy felt very dizzy and fainted at her work. * She was carried unconscious to a hospital./","Did Cathy feel comfortable?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"Y",1698,0
"2287","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",32,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Dick came home late after his evening class. * A mirror fell down and shattered on the floor./","Did Dick come home late?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",1777,1
"2288","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",33,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greyhounds are a tall and slender species of dog. * They are often kept as pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",1621,1
"2289","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",34,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The Churchill scholarship is given to students nationwide * who are planning to attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",2093,1
"2290","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",35,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Nancy drank too much beer at a party yesterday. * She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",1634,1
"2291","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",36,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/An onager was a catapult used in medieval warfare * to throw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",2659,1
"2292","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",37,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/A dog jumped at a little girl eating ice cream. * She was knocked down and shouted for her mother./","Did the dog jump at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"N",1694,1
"2293","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"a",38,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jane enrolled in an English course this semester. * She began to worry about her final exam./","Did Jane enroll in a Math course?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",1830,1
"2294","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",39,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Nausea is often experienced on small boats. * The sickness is caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"Y",3147,0
"2295","3XC1O3LBOTP8304SKK9W449N6TVTLT",1,"b",40,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The high school counselor offers guidance * that mostly pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",2444,1
"2296","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"prac",0.1,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Harry's girlfriend turned down his invitation. * He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Y",3403,1
"2297","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"prac",0.2,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Hoping to buy a new tent&#44 the smart brothers saved the money. * They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",1838,1
"2298","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"prac",0.3,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/John came back home from the city a while ago. * Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",1602,1
"2299","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"prac",0.4,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The college student knew she was not ready for the test * she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"N",4732,1
"2300","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"prac",0.5,"prac","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Lisa wanted to live closer to her new office. * She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",3055,1
"2301","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",1,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The paramedics ran out of the hospital. * They went quickly to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",3509,1
"2302","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",2,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Tony's friend suddenly pushed him into a pond. * He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony's friend push him into a pond?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",1361,1
"2303","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",3,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The taxidermist stuffed a variety of small animals * that mostly had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",1951,1
"2304","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",4,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Rose came back to her apartment after work. * She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",1991,1
"2305","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",5,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Richard left home early after eating breakfast. * He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",2134,1
"2306","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",6,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The policeman tried to find the contraband. * The smuggler hid it inside his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",1462,1
"2307","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",7,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Sharon decided to buy a foreign sports car. * She went to the bank hoping to get a loan./","Did Sharon decide to buy a pickup truck?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",1208,1
"2308","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",8,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Hollywood she saw several celebrities * who had just recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",2088,1
"2309","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",9,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ann was falling behind in her schoolwork. * She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",1163,1
"2310","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",10,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jake majored in engineering in Vermont. * He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",1602,1
"2311","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",11,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The jester was employed by a king as a professional fool. * He was an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",1720,1
"2312","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",12,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Bill wanted to major in engineering. * He applied to a program at MIT./","Did Bill want to major in engineering?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",1287,1
"2313","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",13,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The pilot took off his headset * to speak with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",1518,1
"2314","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",14,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Hoping to finish the film&#44 the director worked through the night * by skipping his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"N",4082,1
"2315","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",15,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Bob had his cleaning all done in the morning. * He turned on the TV for a weather report./","Did Bob clean last night?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",1896,1
"2316","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",16,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Before their act&#44 the circus lions wanted the fresh meat. * The trainers kept it just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",2786,1
"2317","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",17,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/A jack can be very useful to have in your trunk * by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",898,1
"2318","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",18,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Grunions are fish that migrate along the West Coast. * They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",2050,1
"2319","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",19,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ed's father opposed his plan for the future. * They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",1296,1
"2320","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",20,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jerry finished working on his manuscript. * The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1633,1
"2321","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",21,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The tornado was devastating to the family in the trailer park. * It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1571,1
"2322","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",22,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/After working for years Joe had money * to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"Y",2270,0
"2323","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",23,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Tom's cat brought a lot of fleas into his bed. * Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",1155,1
"2324","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",24,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Ellen felt really hungry around ten o'clock. * She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",1375,1
"2325","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",25,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Jill went to school to take a final exam. * Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",1848,1
"2326","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",26,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Brazil wood is a hard and reddish wood * often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",1305,1
"2327","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",27,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The grey cloud hung heavily in the sky. * The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",1856,1
"2328","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",28,"SNT","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/In Africa there are two species of kudu antelope. * They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1919,1
"2329","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"b",29,"MIN","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/The birthday girl had enough cake * to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",1583,1
"2330","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",30,"causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Greg had become increasingly aggressive. * His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",2289,1
"2331","3VNL7UK1XGMM38UWY96Y9R439X9TFO",4,"a",31,"non_causal","/Ready?&nbsp(the&nbspbackward&nbspkey:&nbsp'O';&nbspthe&nbspforward&nbspkey:&nbsp'P')<br>/Cathy had begun working on the new project. * She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",3174,1
